,model,prompt,generated_text
70,Sakonii/distilgpt2-nepali,अनलाइनहुँदा किशोरले ,"अनलाइनहुँदा किशोरले  पढ्नै पर्ने यी तथ्यहरु पढेर शेयर गर्नुस, Artha Sansar बन्द गर्न नभुल्नुहोला ।। (यो बि.सं. २०७४ मा नयाँ संविधानको कार्यान्वयनको कठीन खुडकिलो मानिएको तीन तहको निर्वाचन सम्पन्न गरेर समृद्द नेपालको सपना साकार पार्ने"
71,Sakonii/distilgpt2-nepali,अनलाइनहुँदा किशोरले ,अनलाइनहुँदा किशोरले  के लेखे होलान् भनेर हामीले आफ्नो यौन साथीको लिंगको आकार निर्धारण गरेका छौं । -सपनासंसार ] उमेर पुगेका हरेक व्यक्तिलाई यौनको चाहाना हुनु स्वाभाविक नै मानिन्छ तर यदि कोहि महिला वा पुरुषलाई यौन चाहानामा गडबढी हुनु पनि सामान्य
72,Sakonii/distilgpt2-nepali,अनलाइनहुँदा किशोरले ,अनलाइनहुँदा किशोरले  आफ्नै घर र घरमा के के गरौं भन्ने सोच्नै नसक्ने भयो । यो पोष्टलाई शेयर गर्नुहोस् फेसबुक नेपाली काँग्रेस केन्द्रीय सदस्य तथा सांसद खुमबहादुर खड्कालगायत अन्य विभिन्न नेताहरूसँग समसामयिक राजनीतिक विषयमा छलफल गर्न गएका हुन् ।
73,Sakonii/distilgpt2-nepali,अनलाइनहुँदा किशोरले ,"अनलाइनहुँदा किशोरले  कुनै पनि खबर बुझ्न, पढ्न, लेख्न, बोल्न, गर्न, हिड्डुल गर्न तथा अन्य सूचना राख्न सक्दछन । उक्त पोर्टल एक अनलाईनका अनुसार विश्वभरिनै अनलाइन समाचार संकलन तथा बिक्रीका कार्यमा संलग्न हुनेहरूको संख्या करिब साढे दुई"
74,Sakonii/distilgpt2-nepali,अनलाइनहुँदा किशोरले ,"अनलाइनहुँदा किशोरले  मात्र प्रयोग गर्छन् भनेर देखाउने गरेको पाइएको छ । तर, कतिपयमा फेसबुकलाई नै फेसबुकको लत लागेको हुनसक्ने फेसबुकले जनाएको छ । हाम्रो बारे हाम्रो बारेमा शेयर गर्ने बारे"
75,Sakonii/distilgpt2-nepali,किशोरले काम गर्छ किनभने उसलाई ,किशोरले काम गर्छ किनभने उसलाई  आफ्नो कामको लागि एक विशाल सेटिंगको समय चाहिन्छ। तपाईंले ग्राफिक्सहरूलाई कसरी हेर्न र यसको लागि धेरै ध्यान दिनु आवश्यक पर्छ जुन तपाईंले पहिले नै सिक्न सक्नुहुन्छ। राष्ट्रिय समाचार काठमाडौं – नेपाली कांग्रेसले आफ्ना
76,Sakonii/distilgpt2-nepali,किशोरले काम गर्छ किनभने उसलाई ,किशोरले काम गर्छ किनभने उसलाई  उसको घर अथवा समाजसँगको सम्बन्ध मनपर्छ । ऊ पनि एक्लै । आफ्नो परिवारसँगको सम्बन्धलाई मन पर्ने खाना तथा जीवनसँग गाँसिएर उसको इच्छा पूरा गर्न चाहन्छ । मेरो घरमा आउनु भन्दा अगाडि नै आफ्नो घरमा ल्याउनु
77,Sakonii/distilgpt2-nepali,किशोरले काम गर्छ किनभने उसलाई ,किशोरले काम गर्छ किनभने उसलाई  यौन खेलौनाको रूपमा मात्र लिइन्छ भन्ने लाग्छ । यस्तो बेला यौन खेलौनाको आवाजलाई दबाउनुहोस् या सुन्नुहोस् भने तपाईंका लागि छुट्टै हुन सक्छ । एउटा वयस्क पुरुषले यौन खेलौनाको आवाज दबाउनुभन्दा पहिले कुनै कुरामा ध्यान दिनुपर्ने
78,Sakonii/distilgpt2-nepali,किशोरले काम गर्छ किनभने उसलाई ,"किशोरले काम गर्छ किनभने उसलाई  थाहा छैन कि कुनै मान्छे धेरै गम्भीर छैन । उसले भनेको थियो— तपाईंका साथ काम गर्छ तर हामी आफ्नो साथी होइनौं । यदि उसको जीवनमा ऊ सधैंभरि एउटै प्रकारको मानिस हो भने मानिस उसको साथी हुन, त्यो व्यक्तिसँग"
79,Sakonii/distilgpt2-nepali,किशोरले काम गर्छ किनभने उसलाई ,"किशोरले काम गर्छ किनभने उसलाई  अरूले भन्दा अझ बढी माया गर्छ । किनकि, उसलाई माया गरी माया गर्छे वा गर्नलाई गर्छे । उसलाई मन पराउनेहरू वा उसलाई विश्वास गर्ने कोही पनि छैन, ऊ नै छैन । यस कारण पनि डा.के"
80,Sakonii/distilgpt2-nepali,किशोरले काम गर्छ किनभने उसलाई ,किशोरले काम गर्छ किनभने उसलाई  जिन्दगी बिताउन दिनु थियो भने उसले धेरै धन खर्च गरिरहेको थियो । यो पोष्टलाई शेयर गर्नुहोस् ट्वीटर ‘गाउँ–शहर जगाउने हाम्रो अभियान’ ययातिले मात्र होइन धेरैले यो
81,Sakonii/distilgpt2-nepali,किशोरले काम गर्छ किनभने उसलाई ,"किशोरले काम गर्छ किनभने उसलाई  परमेश्वरको वचनसित मिली बलियो हुन र आफ्नो बुद्धिमा वृद्धि गर्न मद्दत मिल्छ। (भज. २२:१७) काठमाडौँ, भदौ ४ गते । स्थानीय निर्वाचनमा महिलाको सहभागिता उत्साहजनक देखिएको छ । स्थानीय तहको निर्वाचनमा ८०"
82,Sakonii/distilgpt2-nepali,किशोरले काम गर्छ किनभने उसलाई ,किशोरले काम गर्छ किनभने उसलाई  आफ्नो इच्छाअनुसार काम गर्न दिनुपर्छ । आफ्नो शरीरलाई पर्याप्त आरामसँग राख्न दिनुपर्छ । किनभने आरामसँग कुनै पनि खानेकुरालाई नखाइकन पनि खानालाई सन्तुलित खानेकुराले राम्रो मानिन्छ । विज्ञापनका लागि
83,Sakonii/distilgpt2-nepali,किशोरले काम गर्छ किनभने उसलाई ,किशोरले काम गर्छ किनभने उसलाई  उसको काम धेरै राम्रो हुने छ । काठमाडौं । गत असोजमा मात्र काठमाडौं उपत्यकाका आठ स्थानमा सडक विस्तार गरी ५१... नेपाल उद्योग परिसंघद्वारा बुधबार आयोजित पत्रकार सम्मेलनमा नेपाल उद्योग परिसंघका अध्यक्ष हरिभक्त शर्माले
84,Sakonii/distilgpt2-nepali,किशोरले काम गर्छ किनभने उसलाई ,"किशोरले काम गर्छ किनभने उसलाई  मन पर्दैन । हामी सबै कुरा भन्न सक्छौं ।’ ‘उहाँहरुको कुरा सुनेर मलाई चिन्ता थियो’ थापाले भने, ‘उहाँहरुले मलाई भने–हामीहरु सबैले यो सत्य हो भन्ने जान्नुपर्छ नि ।’ तर, मैले उहाँलाई यति माया"
85,Sakonii/distilgpt2-nepali,किशोरले काम गर्छ किनभने उसलाई ,"किशोरले काम गर्छ किनभने उसलाई  एक व्यक्ति अर्को कुनै पनि काम गर्न पनि मन लाग्छ । त्यसैले जब उनीहरु सफल हुन्छन्, त्यसपछि उनीहरुले आफ्नो कामको लागि कति समय लिन्छ अनि राम्रो अनुभव गर्छन् । हाम्रो बारेमा एक सय २० दिनको कुरा हो । म"
86,Sakonii/distilgpt2-nepali,किशोरले काम गर्छ किनभने उसलाई ,"किशोरले काम गर्छ किनभने उसलाई  समय धेरै हुन्छ। कामको प्रकृति, समय, कार्यकुशलता, उमेर तथा वातावरण, आफ्नो व्यक्तित्वअनुसारको निर्णय वा मूल्यांकन गर्नु आवश्यक हुन्छ। नयाँबानेश्वर – १०, काठमाण्डौ काठमाडौं — प्रतिनिधिसभा निर्वाचन क्षेत्र निर्धारण"
87,Sakonii/distilgpt2-nepali,किशोरले काम गर्छ किनभने उसलाई ,किशोरले काम गर्छ किनभने उसलाई  आफ्नो काम ले मात्र ज्यादा विश्वास गर्छ. काठमाडौं । प्रधानमन्त्री केपी शर्मा ओली चीनको राज्य परिषद्का प्रधानमन्त्री का च... विज्ञापनका लागि म एक गरिब विद्यार्थी हुँ। म विगत ५
88,Sakonii/distilgpt2-nepali,किशोरले काम गर्छ किनभने उसलाई ,"किशोरले काम गर्छ किनभने उसलाई  त्यति सजिलो छैन, जस्तो सुकै दिन उसले पनि त्यस्तै गर्न सक्छ । ० निर्वाचन सम्पन्न गर्न सरकार असफल हुनुहुँदैन भनिरहनुभएको छ तर तपाईंकै पार्टीका नेता–कार्यकर्ताले यस्तो आरोप लगाएजस्तो लाग्दैन? हाम्रो बारेमा"
89,Sakonii/distilgpt2-nepali,किशोरले काम गर्छ किनभने उसलाई ,"किशोरले काम गर्छ किनभने उसलाई  यसले आफ्नो काममा लगाउन पनि सजिलो हुँदैन। हाम्रो फेसबुक पछ्याउनुहोस् आजको राशिफल यो खबर हामीले आजको कान्तिपुरबाट लिएका हौ। काठमाडौं, १४ कात्तिक राष्ट्रिय तथा अन्तराष्ट्रिय गैर सरकारी संस्थाहरुमा दर्ता हुन"
90,Sakonii/distilgpt2-nepali,किशोरले अध्ययन गर्छ किनभने उसलाई ,किशोरले अध्ययन गर्छ किनभने उसलाई  धेरै कुरा सिक्नका लागि पर्याप्त गृहकार्य आवश्यक हुँदैन । सूचना विभाग दर्ता नं. ७८/०७३-७४ (४) जिल्ला सभापतिहरुको निर्वाचन क्षेत्र निर्धारण आयोगको अध्यक्षबाट हुनेछ। सम्बन्धित शीर्षकहरु तपाईंको खाता पहिले देखि छ
91,Sakonii/distilgpt2-nepali,किशोरले अध्ययन गर्छ किनभने उसलाई ,किशोरले अध्ययन गर्छ किनभने उसलाई  यो सम्भव छ कि उनीहरु यो उमेरमा सेक्सी र किशोरावस्थामा जाँदैछन् अनि यो उमेरमा उनीहरु यो उमेरमा सेक्स गर्छन । किनकी यो उमेरमा उनीहरुको सेक्सीपना अचानक बढ्ने र नयाँ सपनाहरुको बारेमा चिन्ता बढ्न थाल्छ जो सपना
92,Sakonii/distilgpt2-nepali,किशोरले अध्ययन गर्छ किनभने उसलाई ,किशोरले अध्ययन गर्छ किनभने उसलाई  कुनै न कुनै रूपमा आफ्नो जीवनको महत्वपूर्ण समयको रूपमा लिन्छन् । जब कि उसले आफ्नो आफ्नो जीवनको पहिलो दिन नै यो कुरा थाहा पाउँछ कि उसको प्रेम धेरै गहिरो भएर जान्छ । कुनै पनि यस्तो भावनामा मानिसहरू उत्तेजित हुँदैनन् । जब त्यो
93,Sakonii/distilgpt2-nepali,किशोरले अध्ययन गर्छ किनभने उसलाई ,किशोरले अध्ययन गर्छ किनभने उसलाई  कुनै पनि विषयले सम्बोधन गर्न सक्दैन । यदि तपाईंका लागि सबैभन्दा राम्रो पक्ष नै के हो भन्ने लाग्छ भने हामी त्यसलाई एउटा ‘टाइम मेकर’ पनि भन्छौं । यो कुरा सुन्दा मलाई अनौठो लाग्न सक्छ । मेरो ‘टाइम
94,Sakonii/distilgpt2-nepali,किशोरले अध्ययन गर्छ किनभने उसलाई ,"किशोरले अध्ययन गर्छ किनभने उसलाई  अध्ययनको राम्रो ज्ञान र सीप दुवै चाहिन्छ । यो अध्ययन र अनुभवको आधारमा हामीले धेरैले उसलाई धेरै कुरा थाहा नपुर्याउ भन्न सक्छौँ । तर, म यससँग सम्बन्धित अनुसन्धानात्मक र ज्ञान बाँड्नका लागि प्रतिबद्ध हुन्छ"
95,Sakonii/distilgpt2-nepali,किशोरले अध्ययन गर्छ किनभने उसलाई ,"किशोरले अध्ययन गर्छ किनभने उसलाई  एक पटक भन्दा बढी औषधी दिएर पनि उपचार हुन सक्ने खतरा हुन्छ । त्यसैले धेरै औषधी सेवन गर्नुभन्दा पहिले नै औषधी दिएर ठिक तुल्याइदिने प्रयास गर्नुपर्छ । हाम्रो बारेमा प्रधानमन्त्री केपी ओलीले हालै भनेका थिए, ‘अब जता फर्क"
96,Sakonii/distilgpt2-nepali,किशोरले अध्ययन गर्छ किनभने उसलाई ,किशोरले अध्ययन गर्छ किनभने उसलाई  यौनइच्छा बढी हुन्छ । प्रतिक्रिया दिनुहोस् हाम्रो बारेमा यस जिल्लामा जम्मा ३६४ मतदान केन्द्रका १७ लाख ६४ हजार ९८२ मतदाता रहेका छन भने कुल खसेको कूल मतको १० प्रतिशत मत खसेको
97,Sakonii/distilgpt2-nepali,किशोरले अध्ययन गर्छ किनभने उसलाई ,किशोरले अध्ययन गर्छ किनभने उसलाई  अनपेक्षित रूपमा डिप्रेसनको सिकार बनाउँछ । तर पनि यो सत्य होइन । आत्महत्याद्वारा मनोमालिन्यहरूको एउटा ठूलो समस्या बन्दै गएको छ । यो रोग विशेषज्ञले पनि पुष्टि गरिसकेको छ । नेपालमा सन् १९९१ मा पहिलोपटक एचआइभी
98,Sakonii/distilgpt2-nepali,किशोरले अध्ययन गर्छ किनभने उसलाई ,"किशोरले अध्ययन गर्छ किनभने उसलाई  यसले आफ्नो जीवनकालमा केही पनि गर्दैन सूचना विभाग दर्ता नं. हाम्रो बारेमा अब बन्ने वामपन्थी सरकारले स्थायित्व दिन्छ? सन् १९४८ मा, ‘मिसेज’ मा उनी आफ्नो देश बाहिर"
99,Sakonii/distilgpt2-nepali,किशोरले अध्ययन गर्छ किनभने उसलाई ,"किशोरले अध्ययन गर्छ किनभने उसलाई  दैनिक खाना, लुगाफाटा, टोपी, कापीलगायतका न... आजको राशिफल / वि.सं. २०७५ मार्गशीर्ष २८ गते बुधबार काठमाडौं, २ मंसिर । पहिलो चरणमा प्रदेश नम्बर २ को निर्वाचन सम्पन्न भएका"
100,Sakonii/distilgpt2-nepali,किशोरले अध्ययन गर्छ किनभने उसलाई ,"किशोरले अध्ययन गर्छ किनभने उसलाई  के गर्ने भन्ने निर्णयमा पुगेको छैन । किनभने ती किशोरीहरु जो किशोरावस्थामा हुँदा शारीरिक रूपमा अशक्त भए, उनीहरुमा एक प्रकारको मानसिक विकास हुनसक्ने क्षमता हुन्छ । अब केही दिनमा नै मुलुकले निकास पाउनेछ ।"
101,Sakonii/distilgpt2-nepali,किशोरले अध्ययन गर्छ किनभने उसलाई ,"किशोरले अध्ययन गर्छ किनभने उसलाई  सेक्ससँग जोडिने काम र यौनसाथीबीच तुलना गर्न सक्दैन ।’ सेक्सीले पनि सेक्समा आफ्नो रुची देखाउने बताए । उनले भने, ‘आफ्नो रुची अनुसार पार्टनरका क्रियाकलाप गर्न सक्यौं भने सेक्स पनि कम गर्छौ ।’"
102,Sakonii/distilgpt2-nepali,किशोरले अध्ययन गर्छ किनभने उसलाई ,किशोरले अध्ययन गर्छ किनभने उसलाई  समय बढी लाग्छ । यो अध्ययनपछि ऊ एक किसिमको मानसिक स्वास्थ्य सम्बन्धी अध्ययनको अनुभव लिन सक्छ । यस IP को बारेमा वार्तालाप गर्ने नेपाल प्रहरी यस IP को
103,Sakonii/distilgpt2-nepali,किशोरले अध्ययन गर्छ किनभने उसलाई ,"किशोरले अध्ययन गर्छ किनभने उसलाई  साँच्चिकै साँच्चिकै मायालाग्दो बनाउन कुनै समस्या हुँदैन । जब उसले आफ्नी आमाको गर्भमा रहेको शिशु च्यापेर बाहिर आउनुपर्ने भयो । त्यसो त कुनै समय यस्तो थियो कि, जबकी आमाको गर्भमा बच्चा थिएन । शिशुको जन्म"
104,Sakonii/distilgpt2-nepali,किशोरले अध्ययन गर्छ किनभने उसलाई ,"किशोरले अध्ययन गर्छ किनभने उसलाई  निद्रा लाग्न थाल्छ । यो पनि निद्राकै समस्याबाट सुरु हुन्छ, जहाँ निद्रा लाग्न थाल्छ र निद्रा लाग्दैन । निद्रालाई स्वस्थ बनाउने हो भने निद्राको समस्याबाट छुटकारा पाउन र निद्राको सम्भावनालाई कम गर्नको लागि पर्याप्त निद्रा आवश्यक"
105,Sakonii/distilgpt2-nepali,किशोरले फ्लर्ट गर्छ किनभने उसलाई ,किशोरले फ्लर्ट गर्छ किनभने उसलाई  सेक्सले खासै राम्रो गर्दैन । नेपाल प्रहरीमा ‘माओछाप’ _ नेपाल आज उनले सरकारले आफ्नो क्षेत्रमा आवश्यक पर्ने पूर्वाधार तयार पार्दै छन् भने मन्त्रालयहरुमा समेत काम गर्ने उनको दाबी छ
106,Sakonii/distilgpt2-nepali,किशोरले फ्लर्ट गर्छ किनभने उसलाई ,किशोरले फ्लर्ट गर्छ किनभने उसलाई  अन्य बच्चा जस्तै हो जुन कुनै बेलाको भन्दा ठूलो छ भन्ने थाहा छ तर यहाँ को हुनुहुन्छ भनेर पत्ता लगाउन सक्नुभन्दा पहिले एक बच्चाको साथ थियो भन्ने थाहा पाउनुहोस् । यो वेबसाइट कान्तिपुर राष्ट्रिय दैनिकको
107,Sakonii/distilgpt2-nepali,किशोरले फ्लर्ट गर्छ किनभने उसलाई ,"किशोरले फ्लर्ट गर्छ किनभने उसलाई  धेरै समयसम्म काममा लगाउन मुश्किल छ। तर यति मात्र होइन, यसले दिमागलाई खराब बनाउँछ। हाम्रो वारेमा काठमाडौंः विश्वकै सबैभन्दा ठूलो आइसिटि शो ‘नेपाल आइसिटि कप’का लागि नेपाली राष्ट्रिय फुटबल टोलीले चार"
108,Sakonii/distilgpt2-nepali,किशोरले फ्लर्ट गर्छ किनभने उसलाई ,किशोरले फ्लर्ट गर्छ किनभने उसलाई  कोकले स्पटले मात्र काम दिन्छ। यसले तपाईंको व्यक्तित्वलाई अझ तेज बनाउँछ। अब यो कुनै पनि तरिकामा हुन सकिँदैन र तपाईंलाई महसुस नगर्नुहोस् जसले आफ्नो दिमागलाई नियन्त्रण गर्नेछ। यदि तपाईं आफ्नो काम गर्नुहुन्छ र
109,Sakonii/distilgpt2-nepali,किशोरले फ्लर्ट गर्छ किनभने उसलाई ,किशोरले फ्लर्ट गर्छ किनभने उसलाई  यस्तो बेलाका समयभन्दा केही समय फुर्सदको समय मन पर्छ । नुवाकाेट -नुवाकोटको दुप्चेश्वर गाउँपालिका वडा नं १ को सामरीमा आज साँझ मिनी ट्रक दुर्घटना हुँदा दुई जनाको
110,Sakonii/distilgpt2-nepali,किशोरले फ्लर्ट गर्छ किनभने उसलाई ,"किशोरले फ्लर्ट गर्छ किनभने उसलाई  यौन सम्पर्कको आनन्द प्राप्त हुने गरेको हुन्छ । त्यसैले यौन सम्पर्क गर्ने बेलामा सम्भोग गर्ने बेलामा महिलाहरुले कण्डमको प्रयोग गरेर सेक्सलाई सुरक्षित र उत्तेजित गर्न सल्लाह दिन्छन् । तर, यौन सम्पर्क गर्नुअघि कण्डमको प्रयोग गर्दा कण्डमको प्रयोग"
111,Sakonii/distilgpt2-nepali,किशोरले फ्लर्ट गर्छ किनभने उसलाई ,"किशोरले फ्लर्ट गर्छ किनभने उसलाई  यो कुराको ज्ञान थियो कि उनीहरूको लागि उनीहरूको शरीर विशेष चाहिन्छ भनेर थाह थियो कि जब उनको शरीर लेजरको कारण बाहिर निस्कन्छ, तिनीहरू यसलाई नै प्रेम गर्दथे । यसले गर्दा उनले यो शरीर र मनको लागि महत्त्वपूर्ण"
112,Sakonii/distilgpt2-nepali,किशोरले फ्लर्ट गर्छ किनभने उसलाई ,किशोरले फ्लर्ट गर्छ किनभने उसलाई  के हुन्छ? किनभने के हुन्छ? एउटा त्यस्तो वेश्या..अर्कालाई थाह होला जो अरू पुरुषसँग सम्भोग गर्छन् । तर उनी अरू पुरुषले भन्दा बढी स्त्रीसँग सम्भोग गर्न चाहन्छिन् । जब यो थाहा पाइन्छ पुरुष
113,Sakonii/distilgpt2-nepali,किशोरले फ्लर्ट गर्छ किनभने उसलाई ,"किशोरले फ्लर्ट गर्छ किनभने उसलाई  कुनै पनि किसिमको समस्या छैन, तर पनि अन्य कारण छन् जसले सबैलाई समस्या पारेको छ । नेपाल सरकारले प्रत्येक नेपाली नागरिकलाई जलविद्युत् आयोजनाको शेयरधनी बनाउने लक्ष्यका साथ तीन हजार ५०० मेगावाट क्षमताका आयोजना निर्माण कार्यलाई अगाडि बढाएको"
114,Sakonii/distilgpt2-nepali,किशोरले फ्लर्ट गर्छ किनभने उसलाई ,किशोरले फ्लर्ट गर्छ किनभने उसलाई  पैसा दिन सक्ने शक्ति चाहिन्छ । तर यस्तो काम गर्नका लागि उसले आफ्नो शरीरमा कुनै पनि चीजको साथमा काम गर्न पाउँछ र उसलाई अरु कुनै पनि चीजबाट आनन्द प्राप्त होस्. जिल्ला प्रशासन
115,Sakonii/distilgpt2-nepali,किशोरले फ्लर्ट गर्छ किनभने उसलाई ,किशोरले फ्लर्ट गर्छ किनभने उसलाई  धेरै बेरसम्ममा ऊ बसिरहन सक्नेछैन । काठमाडौं । नेपाल कम्युनिष्ट पार्टी (नेकपा) का स्थायी समिति सदस्य योगेश भट्टराईले सरकार निजी क्षेत्रबाट संचालित विद्यालय क्षेत्र विकासको बाधक बनेको आरोप लगाएका... प्रधानमन्त्री
116,Sakonii/distilgpt2-nepali,किशोरले फ्लर्ट गर्छ किनभने उसलाई ,किशोरले फ्लर्ट गर्छ किनभने उसलाई  ऊ पनि उसको नजिक रहन्थ्यो। जिल्ला प्रहरी कार्यालय चितवनले दिएको जानकारीअनुसार आज बिहान भरतपुर महानगरपालिका–१० स्थित कालिका माविमा विद्यार्थी र विद्यार्थी गरी ५० भन्दा बढी विद्यार्थी रहेको बताइएको छ ।
117,Sakonii/distilgpt2-nepali,किशोरले फ्लर्ट गर्छ किनभने उसलाई ,"किशोरले फ्लर्ट गर्छ किनभने उसलाई  लाग्छ कि अब यो यो सबै एक को लागि पर्याप्त हुनेछ। जब मानिसहरू त्यहाँ छिटो र सजिलो छन्, तब तपाईं यहाँ न केवल एक को लागि एकदम राम्रो छ भने तपाईं आफ्नो साथी प्राप्त गर्ने छैन। आफ्नो सामने तपाईं"
118,Sakonii/distilgpt2-nepali,किशोरले फ्लर्ट गर्छ किनभने उसलाई ,किशोरले फ्लर्ट गर्छ किनभने उसलाई  एक व्यक्तिबाट अर्को व्यक्तिको यौनदासीसँग जोड्ने काम हुँदैन। नयाँ दिल्ली । भारतको कर्नाटक राज्यमा एक हिन्दु मन्दिरका पुजारीले आफ्नो ज्यानबाट बचाउनको लागि चोरले लिंगा लगाएर आत्महत्या गरेका छन् । हिन्दू धार्मिक
119,Sakonii/distilgpt2-nepali,किशोरले फ्लर्ट गर्छ किनभने उसलाई ,"किशोरले फ्लर्ट गर्छ किनभने उसलाई  एउटा आकर्षक केटी छनौट गर्नु आवश्यक छ। तपाईं यस कुरा आफ्नो साथीहरूलाई अनलाइन छ र तपाईंको सन्देशको लागि हामीलाई सहयोग गर्न तत्पर हुनुहुन्छ, र हामी तपाईंलाई आवश्यक छ कि हामी तपाईंलाई सहयोग गर्न तयार छौँ, हामी चाँडै नै आफ्नो प्रिय"
120,Sakonii/distilgpt2-nepali,किशोरले सामाजिकीकरण गर्छ किनभने उसलाई ,"किशोरले सामाजिकीकरण गर्छ किनभने उसलाई  कुनै केटाको मन पर्दैन । उनी केटीको मन पनि केटाको दिमागबाट पढ्न रुचाउँछन् । भिडियो हेर्न यहाँ क्लिक गर्नुहोला! नेपाल–फ्रान्स कुटनीतिक सम्बन्ध स्थापनाको ७३ औं बर्ष पुरा, नेपाल"
121,Sakonii/distilgpt2-nepali,किशोरले सामाजिकीकरण गर्छ किनभने उसलाई ,किशोरले सामाजिकीकरण गर्छ किनभने उसलाई  मानसिक तथा शारीरिक रुपमा परिपक्व बनाउँछ र आफ्नो साथी तथा साथीको सहयोगमा उसको मनमस्तिष्कमा नकारात्मक भावना विकास हुन्छ । त्यसैले सामाजिकीकरण गर्ने काममा ढिलो गरी सामाजिकीकरण गर्नुपर्छ । “जडीबुटीको छोरो भएको
122,Sakonii/distilgpt2-nepali,किशोरले सामाजिकीकरण गर्छ किनभने उसलाई ,"किशोरले सामाजिकीकरण गर्छ किनभने उसलाई  घृणा गर्नेहरूको संख्या पनि बढेको छ । ई-मेल ( ई-मेल गोप्य राखिने छ) प्रदेश–५ मा स्थानीय तहको संख्या थप गर्न माग - राजकुमार थापा ‘राष्ट्रिय एकता, समृद्धि र स्वाभिमान"
123,Sakonii/distilgpt2-nepali,किशोरले सामाजिकीकरण गर्छ किनभने उसलाई ,किशोरले सामाजिकीकरण गर्छ किनभने उसलाई  जिन्दगीमा आफ्नो सबैभन्दा ठूलो प्रगति गर्न धेरै संघर्ष गर्नुपर्छ । उसले आफ्नो जीवनलाई सफल बनाउन हरेक समय मेहनत गर्नुपर्छ । तर जब धेरै संघर्ष गर्दा पनि उसले सफलता नपाउँदा उसले आफ्नो कामलाई राम्रो गर्न सक्दैन र जिन्दगीमा धेरै बाधा
124,Sakonii/distilgpt2-nepali,किशोरले सामाजिकीकरण गर्छ किनभने उसलाई ,"किशोरले सामाजिकीकरण गर्छ किनभने उसलाई  समाजका सदस्यबाट घृणा, हिंसा, दुर्व्यवहार, हिंसा, बलात्कार, यौनिक उत्पीडन र अपमानको शिकार बनाउँछ । त्यसैले हामी सचेत हुनुपर्छ । आफ्नो जीवनप्रति इमानदार हुनुपर्छ । अरूका कुरा सुन्नुपर्छ।... नेपाली"
125,Sakonii/distilgpt2-nepali,किशोरले सामाजिकीकरण गर्छ किनभने उसलाई ,किशोरले सामाजिकीकरण गर्छ किनभने उसलाई  बलात्कार गर्ने अधिकार कसले दियाे? अब पुरुषले पनि बलात्कारीको लाइसेन्स खोस्नेछन् । बलात्कारीको अनुहारको फोटोको लागि मात्र भए पनि आफ्नो अधिकार सुरक्षित गर्न सक्षम भएका छन् कि छैनन्? के बलात्कारको परिभाषा बदलिए
126,Sakonii/distilgpt2-nepali,किशोरले सामाजिकीकरण गर्छ किनभने उसलाई ,"किशोरले सामाजिकीकरण गर्छ किनभने उसलाई  त्यो सोचले सम्बोधन गर्न प्रेरित गर्छ। प्रधानमन्त्री ओलीको निर्देशनमा गृहमन्त्री बादलको यस्तो बिफ्रिङ [भिडियो] काठमाडौं, मंसिर २० । युवा संघ नेपालले पहिलो पटक ‘भिजन–२० एसिया प्यासिफिक इन्टरनेशनल’ अवार्डको आयोजना गरेको"
127,Sakonii/distilgpt2-nepali,किशोरले सामाजिकीकरण गर्छ किनभने उसलाई ,"किशोरले सामाजिकीकरण गर्छ किनभने उसलाई  समाजप्रति नै उत्तरदायी बनाउनुपर्छ । जुन समाजको मुख्य भाग हो, समाजप्रति नै आधारित हुन्छ । काठमाडौं । नेपाल कम्युनिष्ट पार्टीका नेता एवं पूर्वगृहमन्त्री जनार्दन शर्माले प्रधानमन्त्री केपी शर्मा ओली नेतृत्वको सरकारमा अब पार्टीको नेतृत्व हस्तरेखा मात्र"
128,Sakonii/distilgpt2-nepali,किशोरले सामाजिकीकरण गर्छ किनभने उसलाई ,किशोरले सामाजिकीकरण गर्छ किनभने उसलाई  ज्यादै नराम्रो लाग्छ । त्यो अवस्थामा पनि ऊ निकै माथि आउनसक्छ । अर्को पक्ष चाहिँ उसको राजनीतिक चरित्रको सम्बन्धमा कुनै पनि कुरा छैन । यदि उसले आफ्नो राजनैतिक चरित्रलाई सुधार गरेको छैन भने उसले आफ्नो राजनीतिक चरित्रको सम्मान
129,Sakonii/distilgpt2-nepali,किशोरले सामाजिकीकरण गर्छ किनभने उसलाई ,किशोरले सामाजिकीकरण गर्छ किनभने उसलाई  समय दिन र रातको समय पनि दिन फरक–फरक समय छुट्ट्याउनुपर्छ । यो एक महत्वपूर्ण अवसर हो । नेपाल सरकार (मन्त्रिपरिषद्) बाट मिति २०७४/१०/११ गते प्रकाशित राजपत्रहरु
130,Sakonii/distilgpt2-nepali,किशोरले सामाजिकीकरण गर्छ किनभने उसलाई ,किशोरले सामाजिकीकरण गर्छ किनभने उसलाई  कुनै अनैतिक तत्वले कमजोर पार्ने कुनै तरिका पनि छैन तर समाजमा त्यस्तो हुँदैन । हाम्रो समाजमा यौनको विषयमा हरेक पुरुष र महिलाहरु बढी छन् तर यौनको बारेमा जुन दृष्टिकोण छ त्यसले नकारात्मक सन्देश दिन्छ त्यो विचार चाहीँ गलत
